value;dimension;domain;variable;depth;datetime;location;experiment;fertilizer_tr;variety_tr;plantdensity_tr;plantingdate_tr;soilmanagement_tr;plantprotection_tr;repetition;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2009-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
192;date;maize;flwdate;0;2009-07-11 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2009-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
194;date;maize;flwdate;0;2009-07-13 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
193;date;maize;flwdate;0;2011-07-12 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
189;date;maize;flwdate;0;2011-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
188;date;maize;flwdate;0;2011-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
189;date;maize;flwdate;0;2012-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
188;date;maize;flwdate;0;2012-07-06 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2013-07-14 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
192;date;maize;flwdate;0;2013-07-11 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
193;date;maize;flwdate;0;2013-07-12 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2013-07-10 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
192;date;maize;flwdate;0;2014-07-11 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
193;date;maize;flwdate;0;2014-07-12 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
192;date;maize;flwdate;0;2014-07-11 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
194;date;maize;flwdate;0;2014-07-13 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
188;date;maize;flwdate;0;2015-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
189;date;maize;flwdate;0;2015-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
188;date;maize;flwdate;0;2015-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2015-07-09 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
189;date;maize;flwdate;0;2016-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
189;date;maize;flwdate;0;2016-07-07 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
190;date;maize;flwdate;0;2016-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2016-07-08 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
184;date;maize;flwdate;0;2017-07-03 12:00;MV;planting_date;2;1;NA;3;NA;NA;1;
183;date;maize;flwdate;0;2017-07-02 12:00;MV;planting_date;2;1;NA;3;NA;NA;2;
183;date;maize;flwdate;0;2017-07-02 12:00;MV;planting_date;2;1;NA;3;NA;NA;3;
184;date;maize;flwdate;0;2017-07-03 12:00;MV;planting_date;2;1;NA;3;NA;NA;4;
201;date;maize;flwdate;0;1991-07-20 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
202;date;maize;flwdate;0;1991-07-21 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
203;date;maize;flwdate;0;1991-07-22 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
204;date;maize;flwdate;0;1991-07-23 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;4;
195;date;maize;flwdate;0;1995-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
197;date;maize;flwdate;0;1995-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
197;date;maize;flwdate;0;1996-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
193;date;maize;flwdate;0;1996-07-11 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
197;date;maize;flwdate;0;1996-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
194;date;maize;flwdate;0;1996-07-12 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
195;date;maize;flwdate;0;1997-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
195;date;maize;flwdate;0;1997-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
195;date;maize;flwdate;0;1997-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
196;date;maize;flwdate;0;1997-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;2;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2000-07-13 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
192;date;maize;flwdate;0;2000-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
190;date;maize;flwdate;0;2000-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2000-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
196;date;maize;flwdate;0;2001-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
195;date;maize;flwdate;0;2001-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
196;date;maize;flwdate;0;2001-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
196;date;maize;flwdate;0;2001-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
193;date;maize;flwdate;0;2002-07-12 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2002-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
190;date;maize;flwdate;0;2002-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
196;date;maize;flwdate;0;2002-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2003-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
201;date;maize;flwdate;0;2003-07-20 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
193;date;maize;flwdate;0;2003-07-12 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
203;date;maize;flwdate;0;2003-07-22 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
204;date;maize;flwdate;0;2004-07-22 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
205;date;maize;flwdate;0;2004-07-23 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
205;date;maize;flwdate;0;2004-07-23 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
205;date;maize;flwdate;0;2004-07-23 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
190;date;maize;flwdate;0;2005-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
195;date;maize;flwdate;0;2005-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
198;date;maize;flwdate;0;2005-07-17 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
204;date;maize;flwdate;0;2005-07-23 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
200;date;maize;flwdate;0;2006-07-19 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
198;date;maize;flwdate;0;2006-07-17 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
198;date;maize;flwdate;0;2006-07-17 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
198;date;maize;flwdate;0;2006-07-17 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
178;date;maize;flwdate;0;2007-06-27 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
188;date;maize;flwdate;0;2007-07-07 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
194;date;maize;flwdate;0;2007-07-13 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
196;date;maize;flwdate;0;2007-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
187;date;maize;flwdate;0;2008-07-05 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
187;date;maize;flwdate;0;2008-07-05 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
187;date;maize;flwdate;0;2008-07-05 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
189;date;maize;flwdate;0;2008-07-07 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
197;date;maize;flwdate;0;2009-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
195;date;maize;flwdate;0;2009-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
196;date;maize;flwdate;0;2009-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
195;date;maize;flwdate;0;2009-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
197;date;maize;flwdate;0;2010-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
197;date;maize;flwdate;0;2010-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
197;date;maize;flwdate;0;2010-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
197;date;maize;flwdate;0;2010-07-16 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
194;date;maize;flwdate;0;2011-07-13 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
189;date;maize;flwdate;0;2011-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
189;date;maize;flwdate;0;2012-07-07 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2013-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
193;date;maize;flwdate;0;2013-07-12 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
194;date;maize;flwdate;0;2013-07-13 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2013-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2014-07-14 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
194;date;maize;flwdate;0;2014-07-13 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
193;date;maize;flwdate;0;2014-07-12 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
196;date;maize;flwdate;0;2014-07-15 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
189;date;maize;flwdate;0;2015-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
190;date;maize;flwdate;0;2015-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2015-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2015-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2016-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2016-07-09 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
190;date;maize;flwdate;0;2016-07-08 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
192;date;maize;flwdate;0;2016-07-10 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
185;date;maize;flwdate;0;2017-07-04 12:00;MV;planting_date;2;2;NA;3;NA;NA;1;
186;date;maize;flwdate;0;2017-07-05 12:00;MV;planting_date;2;2;NA;3;NA;NA;2;
185;date;maize;flwdate;0;2017-07-04 12:00;MV;planting_date;2;2;NA;3;NA;NA;3;
186;date;maize;flwdate;0;2017-07-05 12:00;MV;planting_date;2;2;NA;3;NA;NA;4;
203;date;maize;flwdate;0;1991-07-22 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
205;date;maize;flwdate;0;1991-07-24 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
205;date;maize;flwdate;0;1991-07-24 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
203;date;maize;flwdate;0;1991-07-22 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;4;
195;date;maize;flwdate;0;1995-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
198;date;maize;flwdate;0;1995-07-17 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
197;date;maize;flwdate;0;1996-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
197;date;maize;flwdate;0;1996-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
197;date;maize;flwdate;0;1996-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
194;date;maize;flwdate;0;1996-07-12 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
197;date;maize;flwdate;0;1997-07-16 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
197;date;maize;flwdate;0;1997-07-16 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
195;date;maize;flwdate;0;1997-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
197;date;maize;flwdate;0;1997-07-16 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;3;NA;3;NA;NA;4;
209;date;maize;flwdate;0;2000-07-27 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
193;date;maize;flwdate;0;2000-07-11 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2000-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
193;date;maize;flwdate;0;2000-07-11 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
194;date;maize;flwdate;0;2001-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
194;date;maize;flwdate;0;2001-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
196;date;maize;flwdate;0;2001-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
194;date;maize;flwdate;0;2001-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
189;date;maize;flwdate;0;2002-07-08 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
190;date;maize;flwdate;0;2002-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2002-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
193;date;maize;flwdate;0;2002-07-12 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
202;date;maize;flwdate;0;2003-07-21 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
201;date;maize;flwdate;0;2003-07-20 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
198;date;maize;flwdate;0;2003-07-17 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
201;date;maize;flwdate;0;2003-07-20 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
201;date;maize;flwdate;0;2004-07-19 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
201;date;maize;flwdate;0;2004-07-19 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
201;date;maize;flwdate;0;2004-07-19 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
202;date;maize;flwdate;0;2004-07-20 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
188;date;maize;flwdate;0;2005-07-07 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
192;date;maize;flwdate;0;2005-07-11 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2005-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
201;date;maize;flwdate;0;2005-07-20 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
197;date;maize;flwdate;0;2006-07-16 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
199;date;maize;flwdate;0;2006-07-18 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2006-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
196;date;maize;flwdate;0;2006-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
174;date;maize;flwdate;0;2007-06-23 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
180;date;maize;flwdate;0;2007-06-29 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
185;date;maize;flwdate;0;2007-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2007-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
185;date;maize;flwdate;0;2008-07-03 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
186;date;maize;flwdate;0;2008-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2009-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2009-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
189;date;maize;flwdate;0;2009-07-08 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
195;date;maize;flwdate;0;2009-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
194;date;maize;flwdate;0;2010-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
195;date;maize;flwdate;0;2010-07-14 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
198;date;maize;flwdate;0;2010-07-17 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2011-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2011-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
190;date;maize;flwdate;0;2012-07-08 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
188;date;maize;flwdate;0;2012-07-06 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2012-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
194;date;maize;flwdate;0;2013-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
194;date;maize;flwdate;0;2013-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2013-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
190;date;maize;flwdate;0;2013-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
194;date;maize;flwdate;0;2014-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
194;date;maize;flwdate;0;2014-07-13 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
196;date;maize;flwdate;0;2014-07-15 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
197;date;maize;flwdate;0;2014-07-16 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
191;date;maize;flwdate;0;2015-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2015-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2015-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2015-07-10 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
190;date;maize;flwdate;0;2016-07-08 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
191;date;maize;flwdate;0;2016-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
191;date;maize;flwdate;0;2016-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
191;date;maize;flwdate;0;2016-07-09 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
185;date;maize;flwdate;0;2017-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;1;
186;date;maize;flwdate;0;2017-07-05 12:00;MV;planting_date;2;3;NA;3;NA;NA;2;
185;date;maize;flwdate;0;2017-07-04 12:00;MV;planting_date;2;3;NA;3;NA;NA;3;
186;date;maize;flwdate;0;2017-07-05 12:00;MV;planting_date;2;3;NA;3;NA;NA;4;
204;date;maize;flwdate;0;1991-07-23 12:00;MV;planting_date;2;4;NA;3;NA;NA;1;
204;date;maize;flwdate;0;1991-07-23 12:00;MV;planting_date;2;4;NA;3;NA;NA;2;
205;date;maize;flwdate;0;1991-07-24 12:00;MV;planting_date;2;4;NA;3;NA;NA;3;
204;date;maize;flwdate;0;1991-07-23 12:00;MV;planting_date;2;4;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;4;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;1;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;2;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;3;
NA;date;maize;flwdate;0;NA;MV;planting_date;2;4;NA;3;NA;NA;4;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;4;NA;3;NA;NA;1;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;4;NA;3;NA;NA;2;
196;date;maize;flwdate;0;1995-07-15 12:00;MV;planting_date;2;4;NA;3;NA;NA;3;
198;date;maize;flwdate;0;1995-07-17 12:00;MV;planting_date;2;4;NA;3;NA;NA;4;
200;date;maize;flwdate;0;1996-07-18 12:00;MV;planting_date;2;4;NA;3;NA;NA;1;
194;date;maize;flwdate;0;1996-07-12 12:00;MV;planting_date;2;4;NA;3;NA;NA;2;
201;date;maize;flwdate;0;1996-07-19 12:00;MV;planting_date;2;4;NA;3;NA;NA;3;
187;date;maize;flwdate;0;1996-07-05 12:00;MV;planting_date;2;4;NA;3;NA;NA;4;
197;date;maize;flwdate;0;1997-07-16 12:00;MV;planting_date;2;4;NA;3;NA;NA;1;
